transaction_id,transaction_timestamp,store_id,customer_id,product_id,quantity,unit_price,discount_pct,total_amount,payment_method,sales_channel,api_ingestion_flag,sale_date,year,month,day_of_week,category,cost_price,net_unit_price,calculated_total,total_cost,gross_profit
TXN-102225,2026-01-07 10:59:00,STR-113,CUST-5001,PRD-1044,4,2067.7,0.1,7443.72,UPI,In-Store,,2026-01-07,2026,1,Wednesday,Clothing,1147.24,1860.9299999999998,7443.72,4588.96,2854.76
TXN-102226,2026-06-13 11:37:00,STR-110,CUST-5059,PRD-1009,3,20274.45,0.1,54741.02,UPI,In-Store,,2026-06-13,2026,6,Saturday,Home & Kitchen,14553.78,18247.005,54741.02,43661.34,11079.68
TXN-102227,2026-03-23 09:13:00,STR-100,CUST-5082,PRD-1008,1,2868.65,0.1,2581.79,Debit Card,Online,,2026-03-23,2026,3,Monday,Beauty & Care,2136.93,2581.7850000000003,2581.79,2136.93,444.86
TXN-102228,2026-06-12 18:27:00,STR-108,CUST-5188,PRD-1002,5,14966.66,0.05,71091.63,Credit Card,Mobile App,,2026-06-12,2026,6,Friday,Electronics,8341.07,14218.327,71091.63,41705.35,29386.28
TXN-102229,2026-03-14 21:33:00,STR-108,CUST-5157,PRD-1006,3,17604.11,0.1,47531.1,Net Banking,Online,,2026-03-14,2026,3,Saturday,Clothing,11059.92,15843.699,47531.1,33179.76,14351.34
TXN-102230,2026-02-06 15:54:00,STR-111,CUST-5056,PRD-1037,5,1918.22,0.15,8152.44,Net Banking,Online,,2026-02-06,2026,2,Friday,Clothing,1442.39,1630.487,8152.44,7211.95,940.49
TXN-102231,2026-06-14 14:09:00,STR-111,CUST-5001,PRD-1040,4,6993.15,0.1,25175.34,Credit Card,Online,,2026-06-14,2026,6,Sunday,Clothing,5249.48,6293.835,25175.34,20997.92,4177.42
TXN-102232,2026-03-15 11:04:00,STR-108,CUST-5055,PRD-1032,2,19167.84,0.1,34502.11,Credit Card,Mobile App,,2026-03-15,2026,3,Sunday,Sports & Outdoors,12780.48,17251.056,34502.11,25560.96,8941.15
TXN-102233,2026-02-18 21:04:00,STR-102,CUST-5051,PRD-1034,1,9660.26,0.05,9177.25,Cash,In-Store,,2026-02-18,2026,2,Wednesday,Clothing,5672.08,9177.247,9177.25,5672.08,3505.17
TXN-102234,2026-06-09 09:03:00,STR-106,CUST-5189,PRD-1041,1,23258.31,0.1,20932.48,UPI,In-Store,,2026-06-09,2026,6,Tuesday,Clothing,16832.29,20932.479000000003,20932.48,16832.29,4100.19
TXN-102235,2026-03-09 15:10:00,STR-103,CUST-5183,PRD-1033,2,21120.74,0.15,35905.26,Cash,Online,,2026-03-09,2026,3,Monday,Home & Kitchen,14082.52,17952.629,35905.26,28165.04,7740.22
TXN-102236,2026-02-12 20:30:00,STR-106,CUST-5132,PRD-1022,1,6988.83,0.2,5591.06,UPI,Mobile App,,2026-02-12,2026,2,Thursday,Clothing,4240.29,5591.064,5591.06,4240.29,1350.77
TXN-102237,2026-03-31 15:29:00,STR-105,CUST-5066,PRD-1029,2,17201.59,0.05,32683.02,Debit Card,Mobile App,,2026-03-31,2026,3,Tuesday,Electronics,11585.33,16341.510499999999,32683.02,23170.66,9512.36
TXN-102238,2026-02-04 14:09:00,STR-113,CUST-5146,PRD-1040,3,6993.15,0.15,17832.53,UPI,Online,,2026-02-04,2026,2,Wednesday,Clothing,5249.48,5944.1775,17832.53,15748.44,2084.09
TXN-102239,2026-05-11 21:49:00,STR-113,CUST-5171,PRD-1009,5,20274.45,0.0,101372.25,Net Banking,Online,,2026-05-11,2026,5,Monday,Home & Kitchen,14553.78,20274.45,101372.25,72768.9,28603.35
TXN-102240,2026-01-27 14:03:00,STR-108,CUST-5046,PRD-1042,5,10274.71,0.05,48804.87,Net Banking,In-Store,,2026-01-27,2026,1,Tuesday,Home & Kitchen,7238.41,9760.974499999998,48804.87,36192.05,12612.82
TXN-102241,2026-01-17 15:43:00,STR-103,CUST-5050,PRD-1041,4,23258.31,0.05,88381.58,Net Banking,Mobile App,,2026-01-17,2026,1,Saturday,Clothing,16832.29,22095.3945,88381.58,67329.16,21052.42
TXN-102242,2026-06-17 17:11:00,STR-113,CUST-5007,PRD-1046,2,2150.38,0.2,3440.61,Debit Card,In-Store,,2026-06-17,2026,6,Wednesday,Clothing,1198.25,1720.304,3440.61,2396.5,1044.11
TXN-102243,2026-05-26 17:13:00,STR-111,CUST-5105,PRD-1011,2,20820.24,0.2,33312.38,Credit Card,In-Store,,2026-05-26,2026,5,Tuesday,Home & Kitchen,14413.01,16656.192000000003,33312.38,28826.02,4486.36
TXN-102244,2026-06-18 21:37:00,STR-101,CUST-5163,PRD-1046,4,2150.38,0.1,7741.37,Debit Card,In-Store,,2026-06-18,2026,6,Thursday,Clothing,1198.25,1935.342,7741.37,4793.0,2948.37
TXN-102245,2026-03-02 10:20:00,STR-110,CUST-5093,PRD-1035,5,15173.74,0.05,72075.26,Credit Card,Mobile App,,2026-03-02,2026,3,Monday,Electronics,10050.77,14415.053,72075.26,50253.85,21821.41
TXN-102246,2026-05-23 12:17:00,STR-106,CUST-5031,PRD-1034,2,9660.26,0.1,17388.47,Net Banking,Mobile App,,2026-05-23,2026,5,Saturday,Clothing,5672.08,8694.234,17388.47,11344.16,6044.31
TXN-102247,2026-02-26 10:51:00,STR-106,CUST-5074,PRD-1041,4,23258.31,0.15,79078.25,Credit Card,In-Store,,2026-02-26,2026,2,Thursday,Clothing,16832.29,19769.5635,79078.25,67329.16,11749.09
TXN-102248,2026-03-06 17:51:00,STR-112,CUST-5127,PRD-1036,3,22028.56,0.1,59477.11,Cash,Mobile App,,2026-03-06,2026,3,Friday,Home & Kitchen,16329.4,19825.704,59477.11,48988.2,10488.91
TXN-102249,2026-04-25 17:52:00,STR-113,CUST-5149,PRD-1046,1,2150.38,0.05,2042.86,Net Banking,In-Store,,2026-04-25,2026,4,Saturday,Clothing,1198.25,2042.861,2042.86,1198.25,844.61
TXN-102250,2026-04-23 09:10:00,STR-100,CUST-5084,PRD-1011,5,20820.24,0.05,98896.14,Credit Card,Mobile App,,2026-04-23,2026,4,Thursday,Home & Kitchen,14413.01,19779.228,98896.14,72065.05,26831.09
TXN-102251,2026-05-08 19:07:00,STR-103,CUST-5125,PRD-1038,4,18431.47,0.2,58980.7,Debit Card,In-Store,,2026-05-08,2026,5,Friday,Electronics,13596.63,14745.176000000001,58980.7,54386.52,4594.18
TXN-102252,2026-03-04 10:09:00,STR-100,CUST-5172,PRD-1037,5,1918.22,0.2,7672.88,UPI,In-Store,,2026-03-04,2026,3,Wednesday,Clothing,1442.39,1534.576,7672.88,7211.95,460.93
TXN-102253,2026-05-21 11:11:00,STR-100,CUST-5011,PRD-1023,4,6936.43,0.0,27745.72,Debit Card,Mobile App,,2026-05-21,2026,5,Thursday,Sports & Outdoors,4747.67,6936.43,27745.72,18990.68,8755.04
TXN-102254,2026-05-13 16:32:00,STR-113,CUST-5145,PRD-1031,5,23868.44,0.15,101440.87,Net Banking,Online,,2026-05-13,2026,5,Wednesday,Electronics,17935.85,20288.174,101440.87,89679.25,11761.62
TXN-102255,2026-06-20 16:22:00,STR-102,CUST-5060,PRD-1043,2,22540.44,0.1,40572.79,Cash,Online,,2026-06-20,2026,6,Saturday,Beauty & Care,14737.88,20286.396,40572.79,29475.76,11097.03
TXN-102256,2026-01-05 12:19:00,STR-103,CUST-5099,PRD-1003,1,6199.42,0.05,5889.45,UPI,Mobile App,,2026-01-05,2026,1,Monday,Clothing,4268.08,5889.449,5889.45,4268.08,1621.37
TXN-102257,2026-04-28 09:22:00,STR-113,CUST-5041,PRD-1036,3,22028.56,0.0,66085.68,Credit Card,Mobile App,,2026-04-28,2026,4,Tuesday,Home & Kitchen,16329.4,22028.56,66085.68,48988.2,17097.48
TXN-102258,2026-02-08 18:36:00,STR-102,CUST-5199,PRD-1036,1,22028.56,0.0,22028.56,Cash,Mobile App,,2026-02-08,2026,2,Sunday,Home & Kitchen,16329.4,22028.56,22028.56,16329.4,5699.16
TXN-102259,2026-03-19 11:30:00,STR-104,CUST-5167,PRD-1022,1,6988.83,0.0,6988.83,Cash,In-Store,,2026-03-19,2026,3,Thursday,Clothing,4240.29,6988.83,6988.83,4240.29,2748.54
TXN-102260,2026-01-02 17:26:00,STR-107,CUST-5021,PRD-1003,5,6199.42,0.05,29447.24,Credit Card,Mobile App,,2026-01-02,2026,1,Friday,Clothing,4268.08,5889.449,29447.24,21340.4,8106.84
TXN-102261,2026-06-05 09:09:00,STR-106,CUST-5012,PRD-1037,4,1918.22,0.0,7672.88,Credit Card,Mobile App,,2026-06-05,2026,6,Friday,Clothing,1442.39,1918.22,7672.88,5769.56,1903.32
TXN-102262,2026-02-10 09:55:00,STR-110,CUST-5179,PRD-1009,1,20274.45,0.05,19260.73,Net Banking,Online,,2026-02-10,2026,2,Tuesday,Home & Kitchen,14553.78,19260.7275,19260.73,14553.78,4706.95
TXN-102263,2026-01-30 17:49:00,STR-111,CUST-5172,PRD-1029,2,17201.59,0.0,34403.18,UPI,In-Store,,2026-01-30,2026,1,Friday,Electronics,11585.33,17201.59,34403.18,23170.66,11232.52
TXN-102264,2026-01-27 10:58:00,STR-102,CUST-5010,PRD-1007,4,23951.68,0.15,81435.71,UPI,Mobile App,,2026-01-27,2026,1,Tuesday,Clothing,15027.69,20358.928,81435.71,60110.76,21324.95
TXN-102265,2026-02-04 19:21:00,STR-110,CUST-5190,PRD-1046,1,2150.38,0.15,1827.82,Cash,Online,,2026-02-04,2026,2,Wednesday,Clothing,1198.25,1827.823,1827.82,1198.25,629.57
TXN-102266,2026-02-24 08:18:00,STR-109,CUST-5049,PRD-1015,2,9568.8,0.2,15310.08,Net Banking,Online,,2026-02-24,2026,2,Tuesday,Clothing,5723.93,7655.04,15310.08,11447.86,3862.22
TXN-102267,2026-01-04 18:11:00,STR-107,CUST-5166,PRD-1021,2,5708.56,0.2,9133.7,Debit Card,Mobile App,,2026-01-04,2026,1,Sunday,Home & Kitchen,3795.18,4566.848000000001,9133.7,7590.36,1543.34
TXN-102268,2026-02-15 09:05:00,STR-104,CUST-5005,PRD-1006,2,17604.11,0.1,31687.4,Cash,Mobile App,,2026-02-15,2026,2,Sunday,Clothing,11059.92,15843.699,31687.4,22119.84,9567.56
TXN-102269,2026-03-28 21:00:00,STR-109,CUST-5170,PRD-1025,5,12590.63,0.05,59805.49,Debit Card,In-Store,,2026-03-28,2026,3,Saturday,Sports & Outdoors,9113.47,11961.098499999998,59805.49,45567.35,14238.14
TXN-102270,2026-04-07 10:01:00,STR-113,CUST-5151,PRD-1009,5,20274.45,0.1,91235.03,Credit Card,Mobile App,,2026-04-07,2026,4,Tuesday,Home & Kitchen,14553.78,18247.005,91235.02,72768.9,18466.12
TXN-102271,2026-01-17 20:47:00,STR-111,CUST-5167,PRD-1023,3,6936.43,0.15,17687.9,UPI,In-Store,,2026-01-17,2026,1,Saturday,Sports & Outdoors,4747.67,5895.9655,17687.9,14243.01,3444.89
TXN-102272,2026-03-30 10:49:00,STR-111,CUST-5149,PRD-1045,5,14916.37,0.2,59665.48,Net Banking,In-Store,,2026-03-30,2026,3,Monday,Clothing,8228.67,11933.096000000001,59665.48,41143.35,18522.13
TXN-102273,2026-04-27 09:09:00,STR-104,CUST-5048,PRD-1049,1,12079.91,0.05,11475.91,Net Banking,Online,,2026-04-27,2026,4,Monday,Sports & Outdoors,8823.92,11475.914499999999,11475.91,8823.92,2651.99
TXN-102274,2026-04-04 14:19:00,STR-112,CUST-5033,PRD-1035,3,15173.74,0.2,36416.98,Credit Card,In-Store,,2026-04-04,2026,4,Saturday,Electronics,10050.77,12138.992,36416.98,30152.31,6264.67
TXN-102275,2026-01-07 10:30:00,STR-114,CUST-5013,PRD-1016,1,15423.32,0.05,14652.15,Net Banking,In-Store,,2026-01-07,2026,1,Wednesday,Electronics,9089.92,14652.153999999999,14652.15,9089.92,5562.23
TXN-102276,2026-05-03 11:35:00,STR-107,CUST-5071,PRD-1023,5,6936.43,0.05,32948.04,UPI,In-Store,,2026-05-03,2026,5,Sunday,Sports & Outdoors,4747.67,6589.6085,32948.04,23738.35,9209.69
TXN-102277,2026-04-24 19:46:00,STR-101,CUST-5110,PRD-1038,5,18431.47,0.0,92157.35,Net Banking,Mobile App,,2026-04-24,2026,4,Friday,Electronics,13596.63,18431.47,92157.35,67983.15,24174.2
TXN-102278,2026-02-03 10:55:00,STR-104,CUST-5135,PRD-1001,4,18543.28,0.05,70464.46,UPI,Online,,2026-02-03,2026,2,Tuesday,Clothing,13084.9,17616.115999999998,70464.46,52339.6,18124.86
TXN-102279,2026-06-25 18:41:00,STR-100,CUST-5056,PRD-1020,3,2120.69,0.05,6043.97,Debit Card,In-Store,,2026-06-25,2026,6,Thursday,Home & Kitchen,1611.77,2014.6554999999998,6043.97,4835.31,1208.66
TXN-102280,2026-01-05 17:23:00,STR-114,CUST-5103,PRD-1015,1,9568.8,0.0,9568.8,Net Banking,Mobile App,,2026-01-05,2026,1,Monday,Clothing,5723.93,9568.8,9568.8,5723.93,3844.87
TXN-102281,2026-04-19 20:19:00,STR-109,CUST-5016,PRD-1049,4,12079.91,0.1,43487.68,Debit Card,Online,,2026-04-19,2026,4,Sunday,Sports & Outdoors,8823.92,10871.919,43487.68,35295.68,8192.0
TXN-102282,2026-03-14 14:53:00,STR-102,CUST-5063,PRD-1037,3,1918.22,0.1,5179.19,Debit Card,Online,,2026-03-14,2026,3,Saturday,Clothing,1442.39,1726.3980000000001,5179.19,4327.17,852.02
TXN-102283,2026-04-29 14:00:00,STR-101,CUST-5011,PRD-1006,2,17604.11,0.1,31687.4,Cash,In-Store,,2026-04-29,2026,4,Wednesday,Clothing,11059.92,15843.699,31687.4,22119.84,9567.56
TXN-102284,2026-02-01 08:13:00,STR-100,CUST-5188,PRD-1049,1,12079.91,0.2,9663.93,Net Banking,Mobile App,,2026-02-01,2026,2,Sunday,Sports & Outdoors,8823.92,9663.928,9663.93,8823.92,840.01
TXN-102285,2026-04-13 12:48:00,STR-101,CUST-5125,PRD-1014,1,7309.63,0.15,6213.19,Credit Card,Online,,2026-04-13,2026,4,Monday,Beauty & Care,5089.02,6213.1855,6213.19,5089.02,1124.17
TXN-102286,2026-01-04 16:06:00,STR-112,CUST-5186,PRD-1033,1,21120.74,0.2,16896.59,Debit Card,Online,,2026-01-04,2026,1,Sunday,Home & Kitchen,14082.52,16896.592,16896.59,14082.52,2814.07
TXN-102287,2026-01-08 21:46:00,STR-101,CUST-5087,PRD-1006,2,17604.11,0.2,28166.58,UPI,Online,,2026-01-08,2026,1,Thursday,Clothing,11059.92,14083.288,28166.58,22119.84,6046.74
TXN-102288,2026-01-11 14:28:00,STR-101,CUST-5063,PRD-1005,2,11505.07,0.2,18408.11,UPI,Online,,2026-01-11,2026,1,Sunday,Clothing,7063.93,9204.056,18408.11,14127.86,4280.25
TXN-102289,2026-01-21 08:52:00,STR-113,CUST-5073,PRD-1045,2,14916.37,0.1,26849.47,Debit Card,Mobile App,,2026-01-21,2026,1,Wednesday,Clothing,8228.67,13424.733,26849.47,16457.34,10392.13
TXN-102290,2026-02-21 20:25:00,STR-102,CUST-5029,PRD-1017,4,11824.84,0.1,42569.42,Credit Card,In-Store,,2026-02-21,2026,2,Saturday,Clothing,7237.84,10642.356,42569.42,28951.36,13618.06
TXN-102291,2026-02-16 13:34:00,STR-113,CUST-5135,PRD-1001,5,18543.28,0.15,78808.94,Debit Card,Online,,2026-02-16,2026,2,Monday,Clothing,13084.9,15761.787999999999,78808.94,65424.5,13384.44
TXN-102292,2026-03-06 15:01:00,STR-103,CUST-5030,PRD-1027,4,2055.49,0.2,6577.57,Cash,In-Store,,2026-03-06,2026,3,Friday,Sports & Outdoors,1310.93,1644.3919999999998,6577.57,5243.72,1333.85
TXN-102293,2026-06-05 14:10:00,STR-113,CUST-5112,PRD-1021,2,5708.56,0.05,10846.26,Debit Card,Online,,2026-06-05,2026,6,Friday,Home & Kitchen,3795.18,5423.1320000000005,10846.26,7590.36,3255.9
TXN-102294,2026-01-21 13:37:00,STR-101,CUST-5134,PRD-1025,4,12590.63,0.05,47844.39,Credit Card,In-Store,,2026-01-21,2026,1,Wednesday,Sports & Outdoors,9113.47,11961.098499999998,47844.39,36453.88,11390.51
TXN-102295,2026-01-09 08:17:00,STR-106,CUST-5106,PRD-1044,4,2067.7,0.0,8270.8,Net Banking,In-Store,,2026-01-09,2026,1,Friday,Clothing,1147.24,2067.7,8270.8,4588.96,3681.84
TXN-102296,2026-01-07 20:04:00,STR-112,CUST-5029,PRD-1019,3,20633.99,0.2,49521.58,UPI,Online,,2026-01-07,2026,1,Wednesday,Clothing,15169.3,16507.192000000003,49521.58,45507.9,4013.68
TXN-102297,2026-02-01 12:02:00,STR-100,CUST-5191,PRD-1037,4,1918.22,0.15,6521.95,Debit Card,Mobile App,,2026-02-01,2026,2,Sunday,Clothing,1442.39,1630.487,6521.95,5769.56,752.39
TXN-102298,2026-01-18 21:45:00,STR-109,CUST-5193,PRD-1015,5,9568.8,0.2,38275.2,Debit Card,Mobile App,,2026-01-18,2026,1,Sunday,Clothing,5723.93,7655.04,38275.2,28619.65,9655.55
TXN-102299,2026-06-20 19:04:00,STR-105,CUST-5044,PRD-1000,3,1111.79,0.05,3168.6,UPI,Online,,2026-06-20,2026,6,Saturday,Electronics,681.81,1056.2005,3168.6,2045.43,1123.17
TXN-102300,2026-01-10 20:37:00,STR-104,CUST-5165,PRD-1039,5,3644.72,0.2,14578.88,Cash,Online,,2026-01-10,2026,1,Saturday,Clothing,2403.02,2915.776,14578.88,12015.1,2563.78
TXN-102301,2026-05-07 18:14:00,STR-110,CUST-5016,PRD-1025,5,12590.63,0.2,50362.52,Credit Card,Online,,2026-05-07,2026,5,Thursday,Sports & Outdoors,9113.47,10072.504,50362.52,45567.35,4795.17
TXN-102302,2026-04-17 14:38:00,STR-108,CUST-5191,PRD-1037,4,1918.22,0.0,7672.88,Debit Card,In-Store,,2026-04-17,2026,4,Friday,Clothing,1442.39,1918.22,7672.88,5769.56,1903.32
TXN-102303,2026-02-08 11:31:00,STR-104,CUST-5012,PRD-1026,4,15872.06,0.0,63488.24,Net Banking,Online,,2026-02-08,2026,2,Sunday,Clothing,11621.18,15872.06,63488.24,46484.72,17003.52
TXN-102304,2026-03-01 21:11:00,STR-112,CUST-5082,PRD-1036,3,22028.56,0.05,62781.4,Net Banking,In-Store,,2026-03-01,2026,3,Sunday,Home & Kitchen,16329.4,20927.132,62781.4,48988.2,13793.2
TXN-102305,2026-06-02 12:37:00,STR-109,CUST-5029,PRD-1013,5,24637.91,0.2,98551.64,Cash,Online,,2026-06-02,2026,6,Tuesday,Home & Kitchen,18397.7,19710.328,98551.64,91988.5,6563.14
TXN-102306,2026-02-12 14:54:00,STR-110,CUST-5035,PRD-1000,1,1111.79,0.1,1000.61,UPI,In-Store,,2026-02-12,2026,2,Thursday,Electronics,681.81,1000.611,1000.61,681.81,318.8
TXN-102307,2026-04-28 21:57:00,STR-108,CUST-5043,PRD-1029,1,17201.59,0.2,13761.27,UPI,In-Store,,2026-04-28,2026,4,Tuesday,Electronics,11585.33,13761.272,13761.27,11585.33,2175.94
TXN-102308,2026-06-19 18:42:00,STR-100,CUST-5161,PRD-1026,1,15872.06,0.05,15078.46,Debit Card,In-Store,,2026-06-19,2026,6,Friday,Clothing,11621.18,15078.456999999999,15078.46,11621.18,3457.28
TXN-102309,2026-04-05 18:44:00,STR-112,CUST-5157,PRD-1034,1,9660.26,0.05,9177.25,Cash,Mobile App,,2026-04-05,2026,4,Sunday,Clothing,5672.08,9177.247,9177.25,5672.08,3505.17
TXN-102310,2026-04-25 10:57:00,STR-101,CUST-5021,PRD-1038,5,18431.47,0.2,73725.88,Net Banking,In-Store,,2026-04-25,2026,4,Saturday,Electronics,13596.63,14745.176000000001,73725.88,67983.15,5742.73
TXN-102311,2026-06-10 17:18:00,STR-114,CUST-5169,PRD-1046,5,2150.38,0.2,8601.52,Cash,In-Store,,2026-06-10,2026,6,Wednesday,Clothing,1198.25,1720.304,8601.52,5991.25,2610.27
TXN-102312,2026-03-08 12:34:00,STR-102,CUST-5041,PRD-1004,5,18042.2,0.15,76679.35,UPI,Online,,2026-03-08,2026,3,Sunday,Clothing,12833.5,15335.87,76679.35,64167.5,12511.85
TXN-102313,2026-03-01 17:28:00,STR-108,CUST-5095,PRD-1022,5,6988.83,0.2,27955.32,Net Banking,In-Store,,2026-03-01,2026,3,Sunday,Clothing,4240.29,5591.064,27955.32,21201.45,6753.87
TXN-102314,2026-01-07 12:34:00,STR-100,CUST-5107,PRD-1034,2,9660.26,0.0,19320.52,Net Banking,Online,,2026-01-07,2026,1,Wednesday,Clothing,5672.08,9660.26,19320.52,11344.16,7976.36
TXN-102315,2026-02-18 14:36:00,STR-101,CUST-5076,PRD-1030,1,3232.14,0.05,3070.53,Cash,Online,,2026-02-18,2026,2,Wednesday,Home & Kitchen,2100.88,3070.533,3070.53,2100.88,969.65
TXN-102316,2026-05-11 15:43:00,STR-113,CUST-5151,PRD-1005,1,11505.07,0.05,10929.82,Debit Card,In-Store,,2026-05-11,2026,5,Monday,Clothing,7063.93,10929.816499999999,10929.82,7063.93,3865.89
TXN-102317,2026-05-10 10:29:00,STR-111,CUST-5192,PRD-1038,4,18431.47,0.2,58980.7,Net Banking,Mobile App,,2026-05-10,2026,5,Sunday,Electronics,13596.63,14745.176000000001,58980.7,54386.52,4594.18
TXN-102318,2026-03-10 08:37:00,STR-105,CUST-5058,PRD-1042,4,10274.71,0.0,41098.84,UPI,Online,,2026-03-10,2026,3,Tuesday,Home & Kitchen,7238.41,10274.71,41098.84,28953.64,12145.2
TXN-102319,2026-01-29 13:27:00,STR-100,CUST-5126,PRD-1005,5,11505.07,0.15,48896.55,Cash,Mobile App,,2026-01-29,2026,1,Thursday,Clothing,7063.93,9779.3095,48896.55,35319.65,13576.9
TXN-102320,2026-03-14 18:57:00,STR-112,CUST-5176,PRD-1015,2,9568.8,0.15,16266.96,Cash,Mobile App,,2026-03-14,2026,3,Saturday,Clothing,5723.93,8133.48,16266.96,11447.86,4819.1
TXN-102321,2026-04-01 09:49:00,STR-114,CUST-5117,PRD-1014,3,7309.63,0.15,18639.56,Cash,Mobile App,,2026-04-01,2026,4,Wednesday,Beauty & Care,5089.02,6213.1855,18639.56,15267.06,3372.5
TXN-102322,2026-03-16 18:02:00,STR-114,CUST-5154,PRD-1042,4,10274.71,0.05,39043.9,Net Banking,Mobile App,,2026-03-16,2026,3,Monday,Home & Kitchen,7238.41,9760.974499999998,39043.9,28953.64,10090.26
TXN-102323,2026-04-07 14:34:00,STR-103,CUST-5184,PRD-1040,3,6993.15,0.2,16783.56,Debit Card,Mobile App,,2026-04-07,2026,4,Tuesday,Clothing,5249.48,5594.52,16783.56,15748.44,1035.12
TXN-102324,2026-04-26 16:19:00,STR-102,CUST-5016,PRD-1027,1,2055.49,0.1,1849.94,Net Banking,In-Store,,2026-04-26,2026,4,Sunday,Sports & Outdoors,1310.93,1849.9409999999998,1849.94,1310.93,539.01
TXN-102325,2026-01-27 14:09:00,STR-102,CUST-5091,PRD-1009,5,20274.45,0.1,91235.03,Cash,In-Store,,2026-01-27,2026,1,Tuesday,Home & Kitchen,14553.78,18247.005,91235.02,72768.9,18466.12
TXN-102326,2026-05-19 16:08:00,STR-100,CUST-5128,PRD-1040,4,6993.15,0.1,25175.34,Cash,In-Store,,2026-05-19,2026,5,Tuesday,Clothing,5249.48,6293.835,25175.34,20997.92,4177.42
TXN-102327,2026-05-17 19:32:00,STR-103,CUST-5157,PRD-1017,5,11824.84,0.15,50255.57,UPI,Online,,2026-05-17,2026,5,Sunday,Clothing,7237.84,10051.114,50255.57,36189.2,14066.37
TXN-102328,2026-05-03 10:48:00,STR-108,CUST-5113,PRD-1008,3,2868.65,0.15,7315.06,Cash,Mobile App,,2026-05-03,2026,5,Sunday,Beauty & Care,2136.93,2438.3525,7315.06,6410.79,904.27
TXN-102329,2026-06-09 21:04:00,STR-101,CUST-5076,PRD-1004,4,18042.2,0.0,72168.8,UPI,In-Store,,2026-06-09,2026,6,Tuesday,Clothing,12833.5,18042.2,72168.8,51334.0,20834.8
TXN-102330,2026-04-02 18:48:00,STR-109,CUST-5163,PRD-1007,5,23951.68,0.05,113770.48,Credit Card,In-Store,,2026-04-02,2026,4,Thursday,Clothing,15027.69,22754.095999999998,113770.48,75138.45,38632.03
TXN-102331,2026-03-01 11:30:00,STR-111,CUST-5104,PRD-1045,4,14916.37,0.0,59665.48,UPI,Online,,2026-03-01,2026,3,Sunday,Clothing,8228.67,14916.37,59665.48,32914.68,26750.8
TXN-102332,2026-03-07 13:35:00,STR-108,CUST-5024,PRD-1011,2,20820.24,0.0,41640.48,Net Banking,Online,,2026-03-07,2026,3,Saturday,Home & Kitchen,14413.01,20820.24,41640.48,28826.02,12814.46
TXN-102333,2026-04-03 12:48:00,STR-104,CUST-5126,PRD-1049,1,12079.91,0.05,11475.91,Credit Card,Online,,2026-04-03,2026,4,Friday,Sports & Outdoors,8823.92,11475.914499999999,11475.91,8823.92,2651.99
TXN-102334,2026-04-20 13:41:00,STR-100,CUST-5049,PRD-1007,5,23951.68,0.0,119758.4,Debit Card,Online,,2026-04-20,2026,4,Monday,Clothing,15027.69,23951.68,119758.4,75138.45,44619.95
TXN-102335,2026-04-13 21:04:00,STR-107,CUST-5193,PRD-1001,5,18543.28,0.15,78808.94,Net Banking,Mobile App,,2026-04-13,2026,4,Monday,Clothing,13084.9,15761.787999999999,78808.94,65424.5,13384.44
TXN-102336,2026-06-29 12:38:00,STR-108,CUST-5146,PRD-1004,5,18042.2,0.05,85700.45,Cash,Mobile App,,2026-06-29,2026,6,Monday,Clothing,12833.5,17140.09,85700.45,64167.5,21532.95
TXN-102337,2026-01-01 21:25:00,STR-107,CUST-5141,PRD-1002,5,14966.66,0.2,59866.64,Credit Card,In-Store,,2026-01-01,2026,1,Thursday,Electronics,8341.07,11973.328000000001,59866.64,41705.35,18161.29
TXN-102338,2026-03-11 14:33:00,STR-113,CUST-5026,PRD-1017,1,11824.84,0.15,10051.11,Credit Card,Online,,2026-03-11,2026,3,Wednesday,Clothing,7237.84,10051.114,10051.11,7237.84,2813.27
TXN-102339,2026-06-10 14:16:00,STR-108,CUST-5108,PRD-1039,2,3644.72,0.15,6196.02,Cash,Mobile App,,2026-06-10,2026,6,Wednesday,Clothing,2403.02,3098.0119999999997,6196.02,4806.04,1389.98
TXN-102340,2026-06-28 17:25:00,STR-111,CUST-5158,PRD-1034,5,9660.26,0.05,45886.24,Cash,Online,,2026-06-28,2026,6,Sunday,Clothing,5672.08,9177.247,45886.24,28360.4,17525.84
TXN-102341,2026-05-26 12:44:00,STR-114,CUST-5023,PRD-1019,5,20633.99,0.15,87694.46,Debit Card,Online,,2026-05-26,2026,5,Tuesday,Clothing,15169.3,17538.8915,87694.46,75846.5,11847.96
TXN-102342,2026-06-18 08:07:00,STR-101,CUST-5157,PRD-1037,3,1918.22,0.1,5179.19,Credit Card,Mobile App,,2026-06-18,2026,6,Thursday,Clothing,1442.39,1726.3980000000001,5179.19,4327.17,852.02
TXN-102343,2026-06-25 20:30:00,STR-105,CUST-5063,PRD-1038,2,18431.47,0.0,36862.94,Net Banking,Mobile App,,2026-06-25,2026,6,Thursday,Electronics,13596.63,18431.47,36862.94,27193.26,9669.68
TXN-102344,2026-01-19 15:05:00,STR-106,CUST-5174,PRD-1002,3,14966.66,0.0,44899.98,UPI,In-Store,,2026-01-19,2026,1,Monday,Electronics,8341.07,14966.66,44899.98,25023.21,19876.77
